id ×,Nombre ×,Resumen ×,Telefono ×,Tamano ×,Ubicacion ×,Sector ×,Sede ×,Codigo_postal ×,Ciudad ×
275,Espacios Architecture & Design,"Espacios Architecture & Design, es una empresa joven e innovadora, dirigida a los profesionales de la construcción y profesionistas en formación.
Busc...",,11-50 empleados,,Arquitectura y planificación,,,Ecatepec
278,Instituto de Ortodoncia IBO S.C.,Institución de educación superior con más de 30 años de experiencia impartiendo el programa más completo de Especialidad en Ortodoncia y Ortopedia Max...,5543950550,11-50 empleados,"Principal
Sede
Coyotepec 30, Col. Altavilla, Ecatepec de Morelos, Estado de México 55390, MX, Campus Tlalnepantla
Av. de los Deportes 14, Odontika Dental Center Arboledas, Tlalnepantla, Estado de México 54026, MX",Educación,"Ecatepec de Morelos, Estado de México",55390,Ecatepec
280,JOMS DE MÉXICO,Especializados en la Asesoría y Suministro de Insumos MRO de marcas premium para el Sector Industrial con la finalidad de satisfacer las más altas exi...,5551169319,11-50 empleados,"Principal
Av. Insurgentes #150, El Calvario, 55020 Ecatepec de Morelos, Méx.
55020, Av. Insurgentes #150, El Calvario, 55020 Ecatepec de Morelos, Méx., ECATEPEC, Estado de México 55020, MX",Ingeniería industrial o mecánica,"ECATEPEC, Estado de México",55020,Ecatepec
282,Grupo DJR,"Somos una empresa dedicada a comercializar en una gran variedad de artículos para el hogar, negocio e industria.

Estamos orientados hacia la satisfac...",,51-200 empleados,"Principal
Av. Lechería Texcoco, Nave F, Bodega 616, Ecatepec de Morelos, Estado de México 55060, MX",Industria manufacturera,"Ecatepec de Morelos, Estado de México",55060,Ecatepec
283,Gamex Pack,"Gamex Pack S.A. de C.V.
fue fundada en el año 2018 con capital 100% mexicano, la idea surgió para poder suplir la demanda mexicana de tubos de alumini...",55 5775 3556,11-50 empleados,"Principal
Sede
Ignacio López Rayón 56,, Int. 301, Col. Ignacio Allende, Ecatepec de Morelos, Estados de México 55149, MX",Fabricación de envases y embalajes,"Ecatepec de Morelos, Estados de México",55149,Ecatepec
286,RUBOPLAST S.A. de C.V.,"Ruboplast es una empresa líder en México dedicada al reciclaje y aprovechamiento óptimo de residuos sólidos. Con más de 20 años de experiencia, estamo...",,51-200 empleados,"Principal
Sede
México, Estado de México 55340, MX",Fabricación de productos de plástico,"México, Estado de México",55340,Ecatepec
287,Limpieza Pegaso,"Limpieza Pegaso S.A. de C.V. es una empresa 100% mexicana con mas de 15 años de experiencia, comprometida con el medio ambiente que se dedica al mante...",+52 55 5770 0576,51-200 empleados,"Principal
Oficinas
Av. Pirules, Edificio M, Departamento 202, Lomas de Ecatepec, Ecatepec Estado de México, C.P. 55080, 202, Ecatepec, Estado de México 55080, MX",Servicios al consumidor,"Ecatepec, Estado de México",55080,Ecatepec
288,ALTEX PRODUCTS MEXICO S DE RL DE CV,"CALLE MIGUEL HIDALGO 124, Ecatepec De Morelos 55349, MX",,201-500 empleados,"CALLE MIGUEL HIDALGO 124, Ecatepec De Morelos 55349, MX",Fabricación de productos de plástico,,55349,Ecatepec
289,"Grupo Modupanel: Cámaras de Refrigeración y Congelación: Diseño, Fabricación, Mantenimiento.","Grupo Mudupanel, será tu aliado estratégico para contribuir de la mejor manera en la solución de tus Proyectos y Necesidades relacionados con la REFRI...",,11-50 empleados,"Principal
Nuestras Instalaciones, se encuentran en el Estado de México.
OFICINAS, PLANTA, San Salvador Atenco, Estado de México 56310, MX",Almacenamiento,"San Salvador Atenco, Estado de México",56310,Ecatepec
290,BARNICES Y RESINAS SA DE CV,"CALLE ACERO 1 SN, Ecatepec De Morelos 55320, MX",,51-200 empleados,"CALLE ACERO 1 SN, Ecatepec De Morelos 55320, MX",Fabricación de productos químicos,,55320,Ecatepec
291,Distribuidora Medivet,Distribuidor de medicamentos y alimentos para pequeñas especies. Representamos a los principales laboratorios en la industria farmacéutica veterinaria...,01 55 4747 5256,51-200 empleados,"Principal
Oficinas Generales
Av. Vicente Guerrero, Col. Poesía Mexicana, Manzana 7, Ecatepec de Morelos, Estado de México 55210, MX",Comercio al por mayor,"Ecatepec de Morelos, Estado de México",55210,Ecatepec
292,GC Printing,"GC Printing es una empresa mexicana consolidada dentro de la industria gráfica con más de 34 años de experiencia, ofreciendo servicios a nivel naci...",,51-200 empleados,"Principal
Headquarters
Calle 14, 40, Ecatepec, Estado de México 55340, MX",Servicios de impresión,"Ecatepec, Estado de México",55340,Ecatepec
293,Marber la Cremería,"Marber es un grupo de empresas dedicadas a la comercialización y distribución de productos lácteos, carnes frías y abarrotes, entre otros. Nuestro pri...",,201-500 empleados,"Principal
Sede
Ecatepec de Morelos, México 55060, MX",Servicios de alimentos y bebidas,"Ecatepec de Morelos, México",55060,Ecatepec
294,Muevetec Motocarros,"Muevetec es una empresa fundada en febrero del 2007 dedicada a la customización y comercialización de motocarros, híbridos y eléctricos para apoyar la...",5588985968,51-200 empleados,"Principal
CEDIS
Universidad Hispanoamericana S/N , Guadalupe Victoria, Bodega 2, Ecatepec de Morelos, México 55010, MX",Sector automovilístico,"Ecatepec de Morelos, México",55010,Ecatepec
295,Sicconcretos,"Empresa con espíritu de servicio que impone una tendencia de consumo novedosa. Contamos con un estricto control de calidad, basado en muestreos y equi...",5589449416,51-200 empleados,"Principal
Sede
Calle Durango, #4, Tlalnepantla de Baz, México 54190, MX","Fabricación de productos de vidrio, cerámica y cemento","Tlalnepantla de Baz, México",54190,Ecatepec
296,CentrumTransgenia,"Centrum Transgenia tiene dos grandes actividades:

- Ser una empresa de simulación, modelado y construcción de escenarios virtuales que permitan evalu...",5525326944,11-50 empleados,"Principal
Camelia 94, 43, Ecatepec de Morelos, Estado de México 55200, MX",Servicios de investigación,"Ecatepec de Morelos, Estado de México",55200,Ecatepec
297,Agencia Cronos Marketing,Construimos y apoyamos a nuestros clientes. Tenemos el “Know How” para poder hacer realidad cualquier campaña y desafío que nuestros Partners necesite...,5612812303,51-200 empleados,"Principal
Cubrimos toda la Republica Mexicana
ADOLFO LOPEZ MATEOS, Mexico, Ecatepec 55000, MX",Servicios de publicidad,"Mexico, Ecatepec",55000,Ecatepec
298,PRESTA PRENBA DE BANCO AZTECA,"CALLE HERMENEGILDO GALEANA 11, Ecatepec De Morelos 55000, MX",,11-50 empleados,"CALLE HERMENEGILDO GALEANA 11, Ecatepec De Morelos 55000, MX",Banca,,55000,Ecatepec
299,MAS Diagnostics,"Grupo MAS inicia formalmente en Enero de 2009, con el propósito principal de proveer soluciones enfocadas al servicio del diagnóstico clínico, hospita...",55 8581 7800,11-50 empleados,"Principal
Oficinas y almacén
54195, Tlanepantla , Estado de México 54195, MX",Laboratorios médicos y de diagnóstico,"Tlanepantla , Estado de México",54195,Ecatepec
300,IMEVIS,"CALLE PALMAS 2, Ecatepec De Morelos 55030, MX",,51-200 empleados,"CALLE PALMAS 2, Ecatepec De Morelos 55030, MX",Gestión de inversiones,,55030,Ecatepec
301,UNIFORMES EQ5,"Somos fabricantes de todo tipo de prendas, como puede ser desde el tipo casual hasta el especifico de cada área  como son uniformes escolares, deporti...",5513078245,51-200 empleados,"Principal
Av. Revolucion antes 30-30, Ecatepec, Estado de Mexico 55024, MX, Ecatepec, Estado de Mexico 55024, MX",Fabricación de productos textiles,"Ecatepec, Estado de Mexico",55024,Ecatepec
302,Revista Agro Industria,Revista especializada en promover el desarrollo agroindustrial de México,,11-50 empleados,"Principal
Estado de Mexico, México 54190, MX",Agricultura,"Estado de Mexico, México",54190,Ecatepec
303,Global employments de America SA de CV,"col, Mexico, State of Mexico 55000, MX",,11-50 empleados,"col, Mexico, State of Mexico 55000, MX",Servicios y consultoría de TI,"Mexico, State of Mexico",55000,Ecatepec
304,DETALLES CERÁMICOS,"DETALLES CERAMICOS es una empresa 100% Mexicana con más de 30 años de experiencia dedicado a la venta de una amplia gama de productos como, Muebles de...",5555691056,51-200 empleados,"Principal
Santa Clara Coatitla
55540, Via Morelos No. 421 Km 16, Ecatepec de Morelos, Estado de Mexico 55540, MX",Construcción,"Ecatepec de Morelos, Estado de Mexico",55540,Ecatepec
305,Ideas & Conceptos Agencia de Marketing,"Ideas y conceptos, es una agencia 360 dedicada al servicio de asesoría de Marketing Comercial.

Integramos desde la estratégica de comunicación y desa...",3324298743,11-50 empleados,,Servicios de publicidad,"Zapopan, Jalisco",,Ecatepec
307,Net Copiadoras,"Net Copiadoras se enfoca en brindar soluciones en equipos de impresión digital, siendo la plataforma multimarca y multicanal numero uno de México, con...",55 5767 1115,11-50 empleados,"Principal
Edo Mex
Ing. Salvador Sánchez Colin Mz.43 Lt 39, Granjas Valle de Guadalupe, Ecatepec De Morelos, Mex 55029, MX",Comercio al por menor de equipos de oficina,"Ecatepec De Morelos, Mex",55029,Ecatepec
308,ECONTAINER MEXICO,Manejo Integral de residuos. Soluciones Integrales para empresas sustentables.,,501-1000 empleados,"Principal
Sede
55310, belisario dominguez, ecatepec de morelos, edo mex 55310, MX",Tratamiento y eliminación de residuos,"ecatepec de morelos, edo mex",55310,Ecatepec
309,"ICSA INDUSTRIAS CAMPUZANO, S.A. DE C.V.","ICSA INDUSTRIAS CAMPUZANO, S.A. DE C.V.",5557491486,11-50 empleados,"Principal
AVENIDA CENTRAL 3, Ecatepec de Morelos, Estado de México 55340, MX",Minería,"Ecatepec de Morelos, Estado de México",55340,Ecatepec
310,Blake-Inc,Ofrecemos soluciones innovadoras relacionadas con la industria de la construcción y fabricamos maquinaria para la manufactura de concreto. Nuestras pr...,52 (55) 5114-4995,11-50 empleados,"Principal
Calle Ejercito del Trabajo Mza 8 Lote 31 Col. Ejercito del Trabajo 2 Ecatepec, Estado De Mexico ., Ecatepec, Estado de México 55238, MX",Construcción,"Ecatepec, Estado de México",55238,Ecatepec
312,CENTRO DE AUTISMO TELETON,"CALLE MARTE 3 0, Ecatepec De Morelos 55220, MX",,201-500 empleados,"CALLE MARTE 3 0, Ecatepec De Morelos 55220, MX",Consultorios médicos,,55220,Ecatepec
313,ICET,"¡Integrando Soluciones!  ICET, inicio labores el 25 de febrero en el año de 1999 siendo una empresa cien por ciento mexicana, que brinda el mejor serv...",+525558390755,51-200 empleados,"Principal
Av. Palomas Mz.3 Lt.9 No.60 Col.Llano de los Báez
Ecatepec de Morelos, Estado de México 55055, MX",Telecomunicaciones,"Ecatepec de Morelos, Estado de México",55055,Ecatepec
314,"Fabricación de colectores de Polvo y Ventiladores RB, S.A. de C.V","FACO es su opción competente cuando se trata de Equipos de Ventilación, Atmosféricos, Colectores de Polvo, Hornos y Casetas de Pintura, entre muchos m...",5557113123,11-50 empleados,"Principal
Sede
Calle Emiliano Zapata 46, Ecatepec de Morelos, México 55240, MX",Servicios medioambientales,"Ecatepec de Morelos, México",55240,Ecatepec
315,Centro de Control de Confianza del Estado de México,"El Centro de Control de Confianza es un organismo público descentralizado, con personalidad jurídica y patrimonio propios, sectorizado a la Secretaría...",55 5938 9493,201-500 empleados,,Servicios públicos,"Lerma de Villada, Estado de México",,Ecatepec
319,CETIS 119,"AVENIDA GOBERNADOR IGNACIO PICHARDO PAGAZA 0 SN, Ecatepec De Morelos 55210, MX",,51-200 empleados,"AVENIDA GOBERNADOR IGNACIO PICHARDO PAGAZA 0 SN, Ecatepec De Morelos 55210, MX",Enseñanza superior,,55210,Ecatepec
320,Grupo Sepmi,Desde 2006 somos fabricantes y proveedores de equipos para laboratorio de la industria de la construcción....,5510832598,11-50 empleados,"Principal
Oficinas centrales
Av. Independencia Mz. 45, Lt. 35-17B, Cond. Viña Del Mar, Fracc. Las Americas, Ecatepec De Morelos, Estado de Mexico 55076, MX",Fabricación de maquinaria,"Ecatepec De Morelos, Estado de Mexico",55076,Ecatepec
325,Proymsa,Producción de componentes metalmecánicos especializados con tiempos de entrega incomparables y certificaciones internacionales. Con más de tres década...,52 56 1098 3762,11-50 empleados,"Principal
Sede
C. Cañada 9 , ECATEPEC, ESTADO DE MEXICO 55025, MX",Fabricación de productos metálicos,"ECATEPEC, ESTADO DE MEXICO",55025,Ecatepec
326,RHEIN LOGISTICS SA DE CV,"TERRACERÍA MÉXICO-PACHUCA 571, Ecatepec De Morelos 55540, MX",,51-200 empleados,"TERRACERÍA MÉXICO-PACHUCA 571, Ecatepec De Morelos 55540, MX",Transporte de mercancías y paquetes,,55540,Ecatepec
327,HOSPITAL ALIANZA,"AVENIDA CARLOS HANK GONZÁLEZ 0 SN, Ecatepec De Morelos 55280, MX",,11-50 empleados,"AVENIDA CARLOS HANK GONZÁLEZ 0 SN, Ecatepec De Morelos 55280, MX",Hospitales y atención sanitaria,,55280,Ecatepec
328,Grupo Elite Publicidad,"Somos una empresa dedicada a la publicidad con venta a través de internet, vendemos: lonas, volantes, sublimación, corte de vinil, tripticos, dipticos...",,11-50 empleados,"Principal
55000, MX",Servicios de publicidad,,55000,Ecatepec
329,"EXPERTOS EN SEGURIDAD PRIVADA, S.A. DE C.V.","CALLE AZUCENA 646 1, Ecatepec De Morelos 55070, MX",,11-50 empleados,"CALLE AZUCENA 646 1, Ecatepec De Morelos 55070, MX",Seguridad e investigación,,55070,Ecatepec
330,Ferretería Santander,"Somos un corporativo con 5 ferreteras localizadas en area metropolitana, con una estructura operativa para entregar a toda la republica mexicana, brin...",5559999996,51-200 empleados,"Principal
Headquarters
Via. Morelos KM11, Ecatepec Morelos, MEXICO, Estado de Mexico 55348, MX","Comercio al por mayor de equipos de ferretería, fontanería y calefacción","MEXICO, Estado de Mexico",55348,Ecatepec
331,MAESI S.A DE C.V,"MAESI S.A DE C.V.: Líderes en Ingeniería Eléctrica

Con más de 20 años de trayectoria, MAESI S.A DE C.V. se destaca en el sector de la ingeniería eléc...",5563577996,51-200 empleados,"Principal
Calle José de San Martín, las americas, ecatepec de Morelos 1B
Estado de México, Estado de Mexico 55070, MX",Mantenimiento de maquinaria comercial e industrial,"Estado de México, Estado de Mexico",55070,Ecatepec
333,ProcemecSA,"PROCEMEC es una empresa mexicana dedicada a la fabricación y de servicios, primordialmente para el mantenimiento de la industria manufacturera metal m...",57837581,11-50 empleados,"Principal
AV. CENTRAL MZ. 13 LOTES 21 Y 22 COL. MELCHOR MUZQUIZ, ECATEPEC DE MORELOS ESTADO DE MEXICO, C.P. 55240
Ecatepec, México 55240, MX",Fabricación de maquinaria industrial,"Ecatepec, México",55240,Ecatepec
398,"TRANSPORTES AYAN S,A. DE C,V.","CALLE CHOPO 216, Ecatepec De Morelos 55340, MX",,51-200 empleados,"CALLE CHOPO 216, Ecatepec De Morelos 55340, MX",Transporte de mercancías y paquetes,,55340,Ecatepec
335,PPIA PLASTICS S.A. DE C.V.,"Somos una empresa mexicana productora de plásticos dirigidos a la industria alimentaria, cuidando en cada proceso la calidad y la seguridad que tus al...",5548100644,11-50 empleados,"Principal
Sede
Calle Gobernador Francisco Javier González 148, Ecatepec de Morelos, México 55270, MX",Fabricación de envases y embalajes,"Ecatepec de Morelos, México",55270,Ecatepec
336,OP-L,"OP-L somos un grupo de empresas líderes en Logística Nacional e Internacional, con oficinas propias en México, Guatemala y Costa Rica, dedicadas a la ...",,51-200 empleados,,"Transporte, logística, cadena de suministro y almacenamiento","Ecatepec, Estado de México",,Ecatepec
337,Kuris México,"Kuris Mexico ha reunido una amplia gama de compradores, vendedores, técnicos y proveedores de servicios experimentados, y otros profesionales de la in...",5520029072,11-50 empleados,"Principal
estado de mexico
Calle Valle de Szamos , 43, Ecatepec de Morelos, México 55280, MX",Fabricación de productos textiles,"Ecatepec de Morelos, México",55280,Ecatepec
340,Quimica Richter SA de CV,"QUÍMICA RICHTER S.A. DE C.V. es una empresa dedicada a la fabricación y distribución de productos químicos en México.  

Fundada con el objetivo de se...",5558823058,11-50 empleados,"Principal
Sede
55016, Av Cuauhtémoc 28, Estado de Mexico, Ecatepec de Morelos 55016, MX",Comercio al por mayor de químicos y productos derivados,"Estado de Mexico, Ecatepec de Morelos",55016,Ecatepec
343,UNIVERSIDAD UNIVAMEX,"Somos una institución educativa que imparte estudios de nivel medio superior y superior, contando con:

6 Bachilleratos
6 Licenciaturas
Maestrías

Las...",55.3377.3141,51-200 empleados,"Principal
PLANTEL CIUDAD AZTECA Ajusco Mz. 532 Lt. 25 y 50, Col. Ciudad Azteca 3a. Sección C.P. 55120 Ecatepec, Estado de México A un costado del metro Ciudad Azteca Línea B
55120, PLANTEL CIUDAD AZTECA Ajusco Mz. 532 Lt. 25 y 50, Col. Ciudad Azteca 3a. Sección C.P. 55120 Ecatepec, Estado de México A un costado del metro Ciudad Azteca Línea B, Ecatepec, Estado de México A un costado del metro Ciudad Azteca Línea B, Estado México 55120, MX, CALLE LOS PADRES 0 SN MANZANA 532, Ecatepec De Morelos 55120, MX",Enseñanza superior,"Ecatepec, Estado de México A un costado del metro Ciudad Azteca Línea B, Estado México",55120,Ecatepec
357,OSMAT INGENIERÍA S.A. DE C.V.,"Nos dedicamos al ramo de la construcción, instalaciones eléctricas e hidrosanitarias",,11-50 empleados,"Principal
Sede
55430, Puerto Dimas, Ecatepec, México 55430, MX",Construcción,"Ecatepec, México",55430,Ecatepec
359,Consecure,"CONSECURE es una empresa líder en su ramo, comprometida con la calidad, dedicada a ofrecer soluciones de seguridad, servicios de auditoría, consultorí...",5541654500,11-50 empleados,"Principal
valle de papantla mz.7 lot 27, col. valle de anahuac secc fuentes, ecatepec estado de mexico , mexico, ecatepec de morelos 55210, MX",Servicios y consultoría de TI,"mexico, ecatepec de morelos",55210,Ecatepec
345,SOFAMEX fabricantes S.A. de C.V.,Somos una empresa mexicana dedicada a la fabricación y venta de salas. Trabajamos en equipo desde 1981 con el objetivo de brindarte productos de calid...,5513120908,201-500 empleados,"Principal
SOFAMEX ERMITA
09830, Ermita Iztapalapa No. 2914, esq. Hortensia, Col. Los Ángeles, Alcaldía Iztapalapa, Ciudad de México 09830, MX, SOFAMEX BUENAVISTA
06400, Av. Insurgentes Norte No. 68, Col. Sta. María la Ribera, Alcaldía Cuauhtémoc, Ciudad de México 06400, MX, SOFAMEX VALLEJO lINDAVISTA
07700, Av. Miguel Othón de Mendizábal Ote. No. 467, esq. Cien Metros, Col. Nva. Ind. Vallejo, Alcaldía Gustavo A. Madero, Ciudad de México 07700, MX, SOFAMEX CENTENARIO
07040, Av. Centenario No. 2080, Col. Atzacoalco, Alcaldía Gustavo A. Madero, Ciudad de México 07040, MX, SOFAMEX TACUBAYA
11800, Av. Revolución No. 139, Col. Tacubaya, Alcaldía Miguel Hidalgo, Ciudad de México 11800, MX, SOFAMEX COAPA
14390, Canal de Miramontes No. 149, Col. Coapa, Alcaldía Tlalpan, Ciudad de México 14390, MX, SOFAMEX TLÁHUAC
13200, Av. Tláhuac No. 5861, Col. Miguel Hidalgo, Alcaldía Tláhuac, Ciudad de México 13200, MX, SOFAMEX SAN ÁNGEL
01000, Av. Revolución No. 1840, Col. San Ángel, Alcaldía Álvaro Obregon, Ciudad de México 01000, MX, SOFAMEX TLALNEPANTLA
54000, Francisco Sarabia No. 2, Col. Tlalnepantla Centro, Mpio. Tlalnepantla, Ciudad de México 54000, MX, SOFAMEX ATIZAPÁN
52795, Blvd. Adolfo López Mateos No. 9, Col. El Potrero, Mpio. Atizapán, Estado de México 52795, MX, SOFAMEX CUAUTITLÁN
54807, Av. 16 de Septiembre No. 302-A, Col. Cuautitlán Centro, Mpio. Cuautitlán, Estado de México 54807, MX, SOFAMEX ECATEPEC
55000, Av. Morelos No. 155, local 3, Col. San Cristóbal Centro, Mpio. Ecatepec, Estado de México 55000, MX, SOFAMEX LOS REYES
56400, C. Federal México-Puebla km 18.5 Col. Los Reyes, Mpio. Los Reyes la Paz, Estado de México 56400, MX, SOFAMEX TOREO
53500, Blvd. Manuel Ávila Camacho (Periférico) No. 460 (casi a la salida de la Av. 1ro. de mayo), Mpio. Naucalpan, Estado de México 53500, MX, SOFAMEX BOSQUES DE ARAGÓN
57170, Av. Central No. 297, Col. Bosques de Aragón, Mpio. Nezahualcóyot, Estado de México 57170, MX, SOFAMEX NEZA
57000, Av. Chimalhuacán No. 278, Loc. A, Esq. López Mateos, Col. Benito Juárez, Mpio. Nezahualcóyotl, Estado de México 57000, MX, SOFAMEX TECÁMAC
55740, Carretera Federal México-Pachuca km 38.5, Col. Tecámac Centro, Mpio. Tecámac, Estado de México 55740, MX, SOFAMEX GUSTAVO BAZ
54020, Av. Gustavo Baz No. 281, Col. Industrial Sto. Tomás, Mpio. Tlalnepantla, Estado de México 54020, MX, SOFAMEX CUAUTLA
62740, Batalla 29 de febrero No. 69, frente al hotel Cuautla, Col Centro, Mpio. Cuautla, Morelos 62740, MX, SOFAMEX CUERNAVACA
62400, Av. Plan de Ayala No. 129, Col. El Vergel, Mpio. Cuernavaca, Morelos 62400, MX",Fabricación de muebles y artículos para el hogar,"Alcaldía Iztapalapa, Ciudad de México",09830,Ecatepec
